,APPLICATION_TYPE,Year,STATUS,ADDRESS,Postcode,_id,Neighbourhood
350,CD,2016,Closed,20 VANAULEY ST,M5T,130001,Chinatown
351,CD,2016,Closed,20 VANAULEY ST,M5T,130001,Grange Park
352,CD,2016,Closed,20 VANAULEY ST,M5T,130001,Kensington Market
353,CD,2016,Closed,91 AUGUSTA AVE,M5T,129357,Chinatown
354,CD,2016,Closed,91 AUGUSTA AVE,M5T,129357,Grange Park
355,CD,2016,Closed,91 AUGUSTA AVE,M5T,129357,Kensington Market
356,CD,2016,Closed,297 COLLEGE ST,M5T,174135,Chinatown
357,CD,2016,Closed,297 COLLEGE ST,M5T,174135,Grange Park
358,CD,2016,Closed,297 COLLEGE ST,M5T,174135,Kensington Market
359,CD,2017,Final Approval Completed,204 BATHURST ST,M5T,165973,Chinatown
360,CD,2017,Final Approval Completed,204 BATHURST ST,M5T,165973,Grange Park
361,CD,2017,Final Approval Completed,204 BATHURST ST,M5T,165973,Kensington Market
362,CD,2017,Final Approval Completed,202 BATHURST ST,M5T,129455,Chinatown
363,CD,2017,Final Approval Completed,202 BATHURST ST,M5T,129455,Grange Park
364,CD,2017,Final Approval Completed,202 BATHURST ST,M5T,129455,Kensington Market
365,CD,2018,Draft Plan Approved,591 DUNDAS ST,M5T,130715,Chinatown
366,CD,2018,Draft Plan Approved,591 DUNDAS ST,M5T,130715,Grange Park
367,CD,2018,Draft Plan Approved,591 DUNDAS ST,M5T,130715,Kensington Market
368,CD,2019,Under Review ,51 AUGUSTA AVE,M5T,129116,Chinatown
369,CD,2019,Under Review ,51 AUGUSTA AVE,M5T,129116,Grange Park
370,CD,2019,Under Review ,51 AUGUSTA AVE,M5T,129116,Kensington Market
371,CD,2019,Under Review ,571 DUNDAS ST,M5T,166088,Chinatown
372,CD,2019,Under Review ,571 DUNDAS ST,M5T,166088,Grange Park
373,CD,2019,Under Review ,571 DUNDAS ST,M5T,166088,Kensington Market
374,CD,2019,Under Review ,591 DUNDAS ST,M5T,130771,Chinatown
375,CD,2019,Under Review ,591 DUNDAS ST,M5T,130771,Grange Park
376,CD,2019,Under Review ,591 DUNDAS ST,M5T,130771,Kensington Market
377,CD,2019,Under Review ,60 MC CAUL ST,M5T,130209,Chinatown
378,CD,2019,Under Review ,60 MC CAUL ST,M5T,130209,Grange Park
379,CD,2019,Under Review ,60 MC CAUL ST,M5T,130209,Kensington Market
380,CD,2019,Under Review ,203 COLLEGE ST,M5T,170948,Chinatown
381,CD,2019,Under Review ,203 COLLEGE ST,M5T,170948,Grange Park
382,CD,2019,Under Review ,203 COLLEGE ST,M5T,170948,Kensington Market
383,CD,2019,Under Review ,52 MC CAUL ST,M5T,130211,Chinatown
384,CD,2019,Under Review ,52 MC CAUL ST,M5T,130211,Grange Park
385,CD,2019,Under Review ,52 MC CAUL ST,M5T,130211,Kensington Market
386,CD,2010,Under Review ,80 BELL ESTATE RD,M1L,116813,Clairlea
387,CD,2010,Under Review ,80 BELL ESTATE RD,M1L,116813,Golden Mile
388,CD,2010,Under Review ,80 BELL ESTATE RD,M1L,116813,Oakridge
389,CD,2010,Closed,20 MARINA AVE,M8W,165433,Alderwood
390,CD,2010,Closed,20 MARINA AVE,M8W,165433,Long Branch
391,CD,2012,Closed,3563 LAKE SHORE BLVD,M8W,165426,Alderwood
392,CD,2012,Closed,3563 LAKE SHORE BLVD,M8W,165426,Long Branch
393,CD,2012,Closed,3567 LAKE SHORE BLVD,M8W,173038,Alderwood
394,CD,2012,Closed,3567 LAKE SHORE BLVD,M8W,173038,Long Branch
395,CD,2015,Closed,3600 LAKE SHORE BLVD,M8W,158302,Alderwood
396,CD,2015,Closed,3600 LAKE SHORE BLVD,M8W,158302,Long Branch
397,CD,2015,Closed,3600 LAKE SHORE BLVD,M8W,158301,Alderwood
398,CD,2015,Closed,3600 LAKE SHORE BLVD,M8W,158301,Long Branch
399,CD,2015,Closed,3560 LAKE SHORE BLVD,M8W,157900,Alderwood
400,CD,2015,Closed,3560 LAKE SHORE BLVD,M8W,157900,Long Branch
401,CD,2015,Closed,3560 LAKE SHORE BLVD,M8W,157899,Alderwood
402,CD,2015,Closed,3560 LAKE SHORE BLVD,M8W,157899,Long Branch
403,CD,2015,Under Review ,28 MARINA AVE,M8W,165247,Alderwood
404,CD,2015,Under Review ,28 MARINA AVE,M8W,165247,Long Branch
405,CD,2015,Under Review ,62 LONG BRANCH AVE,M8W,173315,Alderwood
406,CD,2015,Under Review ,62 LONG BRANCH AVE,M8W,173315,Long Branch
407,CD,2015,Under Review ,68 LONG BRANCH AVE,M8W,116433,Alderwood
408,CD,2015,Under Review ,68 LONG BRANCH AVE,M8W,116433,Long Branch
409,CD,2016,Closed,636 EVANS AVE,M8W,162284,Alderwood
410,CD,2016,Closed,636 EVANS AVE,M8W,162284,Long Branch
411,CD,2018,Under Review ,68 DAISY AVE,M8W,165711,Alderwood
412,CD,2018,Under Review ,68 DAISY AVE,M8W,165711,Long Branch
413,CD,2019,Under Review ,3600 LAKE SHORE BLVD,M8W,158304,Alderwood
414,CD,2019,Under Review ,3600 LAKE SHORE BLVD,M8W,158304,Long Branch
415,CD,2019,Under Review ,3560 LAKE SHORE BLVD,M8W,157901,Alderwood
416,CD,2019,Under Review ,3560 LAKE SHORE BLVD,M8W,157901,Long Branch
417,CD,2010,Closed,3720 MIDLAND AVE,M1V,117100,Agincourt North
418,CD,2010,Closed,3720 MIDLAND AVE,M1V,117100,L'Amoreaux East
419,CD,2010,Closed,3720 MIDLAND AVE,M1V,117100,Milliken
420,CD,2010,Closed,3720 MIDLAND AVE,M1V,117100,Steeles East
421,CD,2014,Draft Plan Approved,815 MIDDLEFIELD RD,M1V,123183,Agincourt North
422,CD,2014,Draft Plan Approved,815 MIDDLEFIELD RD,M1V,123183,L'Amoreaux East
423,CD,2014,Draft Plan Approved,815 MIDDLEFIELD RD,M1V,123183,Milliken
424,CD,2014,Draft Plan Approved,815 MIDDLEFIELD RD,M1V,123183,Steeles East
425,CD,2017,Closed,3720 MIDLAND AVE,M1V,117102,Agincourt North
426,CD,2017,Closed,3720 MIDLAND AVE,M1V,117102,L'Amoreaux East
427,CD,2017,Closed,3720 MIDLAND AVE,M1V,117102,Milliken
428,CD,2017,Closed,3720 MIDLAND AVE,M1V,117102,Steeles East
429,CD,2010,Draft Plan Approved,2 ANNDALE DR,M2N,148944,Willowdale South
430,CD,2010,Closed,2958 BAYVIEW AVE,M2N,151404,Willowdale South
431,CD,2010,Closed,2956 BAYVIEW AVE,M2N,151406,Willowdale South
432,CD,2010,Closed,2954 BAYVIEW AVE,M2N,151469,Willowdale South
433,CD,2010,Closed,2952 BAYVIEW AVE,M2N,151766,Willowdale South
434,CD,2010,Under Review ,4759-4789 YONGE ST,M2N,171898,Willowdale South
435,CD,2011,Closed,177 FINCH AVE,M2N,163800,Willowdale South
436,CD,2011,Closed,17 ANNDALE DR,M2N,148945,Willowdale South
437,CD,2011,Closed,169 FINCH AVE,M2N,150286,Willowdale South
438,CD,2011,Closed,171 FINCH AVE,M2N,150290,Willowdale South
439,CD,2011,Closed,177 FINCH AVE,M2N,150594,Willowdale South
440,CD,2011,Closed,173 FINCH AVE,M2N,150590,Willowdale South
441,CD,2012,Closed,135 FINCH AVE,M2N,173917,Willowdale South
442,CD,2012,Closed,133 FINCH AVE,M2N,151478,Willowdale South
443,CD,2012,Closed,139 FINCH AVE,M2N,150277,Willowdale South
444,CD,2012,Draft Plan Approved,4759-4789 YONGE ST,M2N,171899,Willowdale South
445,CD,2012,Closed,141 FINCH AVE,M2N,150281,Willowdale South
446,CD,2012,Closed,137 FINCH AVE,M2N,151482,Willowdale South
447,CD,2012,Closed,131 FINCH AVE,M2N,151195,Willowdale South
448,CD,2013,Closed,393 SPRING GARDEN AVE,M2N,149336,Willowdale South
449,CD,2014,Closed,4750 YONGE ST,M2N,146902,Willowdale South
450,CD,2017,Draft Plan Approved,5186 YONGE ST,M2N,161123,Willowdale South
451,CD,2017,Draft Plan Approved,5182 YONGE ST,M2N,163756,Willowdale South
452,CD,2017,Draft Plan Approved,5192 YONGE ST,M2N,161126,Willowdale South
453,CD,2017,Draft Plan Approved,5218 YONGE ST,M2N,171764,Willowdale South
454,CD,2017,Draft Plan Approved,5200 YONGE ST,M2N,147168,Willowdale South
455,CD,2017,Draft Plan Approved,5218 YONGE ST,M2N,146890,Willowdale South
456,CD,2017,Draft Plan Approved,5184 YONGE ST,M2N,160866,Willowdale South
457,CD,2018,Under Review ,3052 BAYVIEW AVE,M2N,152224,Willowdale South
458,CD,2019,Under Review ,2966 A BAYVIEW AVE,M2N,159385,Willowdale South
459,CD,2019,Under Review ,2966 B BAYVIEW AVE,M2N,159387,Willowdale South
460,CD,2019,Under Review ,2966 BAYVIEW AVE,M2N,149971,Willowdale South
461,CD,2010,Closed,0 SINGER CRT,M2K,167180,Bayview Village
462,CD,2010,Closed,650 SHEPPARD AVE,M2K,116615,Bayview Village
463,CD,2010,Closed,676 SHEPPARD AVE,M2K,170530,Bayview Village
464,CD,2011,Closed,17 KENASTON GDNS,M2K,152107,Bayview Village
465,CD,2013,Draft Plan Approved,18 REAN DR,M2K,155330,Bayview Village
466,CD,2014,Draft Plan Approved,1181 SHEPPARD AVE,M2K,151812,Bayview Village
467,CD,2014,Draft Plan Approved,1001-1019 SHEPPARD AVE,M2K,160158,Bayview Village
468,CD,2016,Closed,780 SHEPPARD AVE,M2K,155897,Bayview Village
469,CD,2017,Closed,577 SHEPPARD AVE,M2K,154007,Bayview Village
470,CD,2018,Draft Plan Approved,591 SHEPPARD AVE,M2K,152795,Bayview Village
471,CD,2019,Under Review ,3237 BAYVIEW AVE,M2K,153134,Bayview Village
472,CD,2019,Under Review ,14 GREENBRIAR RD,M2K,152301,Bayview Village
473,CD,2019,Under Review ,621 SHEPPARD AVE,M2K,164854,Bayview Village
474,CD,2010,Closed,1636 DUNDAS ST,M6K,155921,Brockton
475,CD,2010,Closed,1636 DUNDAS ST,M6K,155921,Exhibition Place
476,CD,2010,Closed,1636 DUNDAS ST,M6K,155921,Parkdale Village
477,CD,2011,Closed,1480 QUEEN ST,M6K,122835,Brockton
478,CD,2011,Closed,1480 QUEEN ST,M6K,122835,Exhibition Place
479,CD,2011,Closed,1480 QUEEN ST,M6K,122835,Parkdale Village
480,CD,2014,Draft Plan Approved,19 CUNNINGHAM AVE,M6K,173263,Brockton
481,CD,2014,Draft Plan Approved,19 CUNNINGHAM AVE,M6K,173263,Exhibition Place
482,CD,2014,Draft Plan Approved,19 CUNNINGHAM AVE,M6K,173263,Parkdale Village
483,CD,2014,Closed,1205 QUEEN ST,M6K,124089,Brockton
484,CD,2014,Closed,1205 QUEEN ST,M6K,124089,Exhibition Place
485,CD,2014,Closed,1205 QUEEN ST,M6K,124089,Parkdale Village
486,CD,2014,Closed,1030 KING ST,M6K,125744,Brockton
487,CD,2014,Closed,1030 KING ST,M6K,125744,Exhibition Place
488,CD,2014,Closed,1030 KING ST,M6K,125744,Parkdale Village
489,CD,2014,Draft Plan Approved,25 CUNNINGHAM AVE,M6K,123270,Brockton
490,CD,2014,Draft Plan Approved,25 CUNNINGHAM AVE,M6K,123270,Exhibition Place
491,CD,2014,Draft Plan Approved,25 CUNNINGHAM AVE,M6K,123270,Parkdale Village
492,CD,2014,Draft Plan Approved,25 CUNNINGHAM AVE,M6K,159266,Brockton
493,CD,2014,Draft Plan Approved,25 CUNNINGHAM AVE,M6K,159266,Exhibition Place
494,CD,2014,Draft Plan Approved,25 CUNNINGHAM AVE,M6K,159266,Parkdale Village
495,CD,2019,Under Review ,49 EAST LIBERTY ST,M6K,156200,Brockton
496,CD,2019,Under Review ,49 EAST LIBERTY ST,M6K,156200,Exhibition Place
497,CD,2019,Under Review ,49 EAST LIBERTY ST,M6K,156200,Parkdale Village
498,CD,2010,Closed,5101 DUNDAS ST,M9A,164455,Islington Avenue
499,CD,2011,Closed,1214 ROYAL YORK RD,M9A,163875,Islington Avenue
500,CD,2011,Closed,1214 ROYAL YORK RD,M9A,162631,Islington Avenue
501,CD,2010,Closed,1717 AVENUE RD,M5M,164819,Bedford Park
502,CD,2010,Closed,1717 AVENUE RD,M5M,164819,Lawrence Manor East
503,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Albion Gardens
504,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Beaumond Heights
505,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Humbergate
506,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Jamestown
507,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Mount Olive
508,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Silverstone
509,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,South Steeles
510,CD,2010,Closed,1772-1778 ALBION RD,M9V,158338,Thistletown
511,CD,2010,Closed,1770 ALBION RD,M9V,158341,Albion Gardens
512,CD,2010,Closed,1770 ALBION RD,M9V,158341,Beaumond Heights
513,CD,2010,Closed,1770 ALBION RD,M9V,158341,Humbergate
514,CD,2010,Closed,1770 ALBION RD,M9V,158341,Jamestown
515,CD,2010,Closed,1770 ALBION RD,M9V,158341,Mount Olive
516,CD,2010,Closed,1770 ALBION RD,M9V,158341,Silverstone
517,CD,2010,Closed,1770 ALBION RD,M9V,158341,South Steeles
518,CD,2010,Closed,1770 ALBION RD,M9V,158341,Thistletown
519,CD,2014,Closed,1780 ALBION RD,M9V,158610,Albion Gardens
520,CD,2014,Closed,1780 ALBION RD,M9V,158610,Beaumond Heights
521,CD,2014,Closed,1780 ALBION RD,M9V,158610,Humbergate
522,CD,2014,Closed,1780 ALBION RD,M9V,158610,Jamestown
523,CD,2014,Closed,1780 ALBION RD,M9V,158610,Mount Olive
524,CD,2014,Closed,1780 ALBION RD,M9V,158610,Silverstone
525,CD,2014,Closed,1780 ALBION RD,M9V,158610,South Steeles
526,CD,2014,Closed,1780 ALBION RD,M9V,158610,Thistletown
527,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Albion Gardens
528,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Beaumond Heights
529,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Humbergate
530,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Jamestown
531,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Mount Olive
532,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Silverstone
533,CD,2015,Closed,6620 FINCH AVE,M9V,157790,South Steeles
534,CD,2015,Closed,6620 FINCH AVE,M9V,157790,Thistletown
535,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Albion Gardens
536,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Beaumond Heights
537,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Humbergate
538,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Jamestown
539,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Mount Olive
540,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Silverstone
541,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,South Steeles
542,CD,2017,Under Review ,86 GUIDED CRT,M9V,157648,Thistletown
543,CD,2010,Closed,2277-2295 SHEPPARD AVE,M9M,145142,Emery
544,CD,2010,Closed,2277-2295 SHEPPARD AVE,M9M,145142,Humberlea
545,CD,2015,Closed,2277-2295 SHEPPARD AVE,M9M,143591,Emery
546,CD,2015,Closed,2277-2295 SHEPPARD AVE,M9M,143591,Humberlea
547,CD,2010,Closed,18 LOWER JARVIS ST,M5E,158903,Berczy Park
548,CD,2017,Closed,70 COLBORNE ST,M5E,130110,Berczy Park
549,CD,2010,Closed,8 HIGHBOURNE RD,M5P,172930,Forest Hill North
550,CD,2010,Closed,8 HIGHBOURNE RD,M5P,172930,Forest Hill West
551,CD,2013,Closed,17 GLEBE RD,M5P,137147,Forest Hill North
552,CD,2013,Closed,17 GLEBE RD,M5P,137147,Forest Hill West
553,CD,2014,Draft Plan Approved,1733-1735 BATHURST ST,M5P,136719,Forest Hill North
554,CD,2014,Draft Plan Approved,1733-1735 BATHURST ST,M5P,136719,Forest Hill West
555,CD,2014,Under Review ,320 TWEEDSMUIR AVE,M5P,153923,Forest Hill North
556,CD,2014,Under Review ,320 TWEEDSMUIR AVE,M5P,153923,Forest Hill West
557,CD,2014,Closed,193 DUPLEX AVE,M5P,137051,Forest Hill North
558,CD,2014,Closed,193 DUPLEX AVE,M5P,137051,Forest Hill West
559,CD,2014,Under Review ,310 TWEEDSMUIR AVE,M5P,154010,Forest Hill North
560,CD,2014,Under Review ,310 TWEEDSMUIR AVE,M5P,154010,Forest Hill West
561,CD,2014,Closed,207 DUPLEX AVE,M5P,139026,Forest Hill North
562,CD,2014,Closed,207 DUPLEX AVE,M5P,139026,Forest Hill West
